id,un_id,title,site,repeats
3529,21408,Reducing Ship Strikes To Vulnerable Whales,Global,1
3530,21412,Biotechnology For A Sustainable Bio-Economy.,,1
3531,21416,"Swedish Strategy For Global Action On The Environment, Climate, Oceans And Natural Resources 2018-2022.",Sweden,1
3532,21420,Whale Sanctuary Within Tongan Waters,Tonga,1
3533,21424,Contribution To The Blue Action Fund #Oceanaction16098,Global,1
3534,21428,Comprometidos Con El Uso Sostenible Del Recurso Pesquero,Global,1
3535,21432,Bootless Bay Managed Marine Area,Papua New Guinea,1
3536,21436,Saving The Great South Bay,United States,1
3537,21440,Creating More Informed And Aware Citizenry,Nepal,1
3538,21444,Socio-Ecological Aquacultures,Global,1
3539,21456,Developing The Statistical Capacities For Monitoring The Sdgs And Paris Agreement Commitments,Global,1
3540,21460,Conservation Of Sea Turtle Contributing To Biodiversity Of Hon Cau Marine Protected Area,Vietnam,1
3541,21464,Tonga Will Progressively Implement Its 2016-2024 Tonga Fisheries Sector Plan In Pursuit Of Targets 14.4; 14.7; 14.B;,Tonga,1
3542,21468,30% Mpas Within Tongan Waters,Tonga,1
3543,21472,Establishing A Network Of Mpa'S And Lmma Within Tuvalu Maritime Zone,Tuvalu,1
3544,21480,Empowering International Sustainable Development Actions Through Science-Driven Management,Global,2
3545,21484,Microbead Ban In Cosmetics And Other Household Products,Ireland,1
3546,21488,Vr Content In The Ocean,Global,1
3547,21492,Raise Public Awareness About Goal 14,Global,1
3548,21496,Curaao As A Caribbean Leader For Marine Science And Innovation,Curacao,1
3549,21500,2Kuze,,1
3550,21504,"Curacao, In Collaboration With The Waitt Institute, Will Develop And Codify A Sustainable Ocean Policy By December 2018",Curacao,1
3551,21508,"Implementation Of The Niue Treaty Subsidiary Agreement (Ntsa) For Monitoring, Control And Surveillance Of Fishing In The Region, Supporting Target 14.4 And 14.6",Tonga,1
3552,21512,Address The Issue Of Marine Debris And Ghost Gear Through A Conservation Management Measure At Western And Central Pacific Fisheries Commission,Marshall Islands,1
3553,21516,"Better Climate For Living Of Human Society And Other Life Through Implementation Of Crm, And Huge Employment Generation",Global,1
3554,21528,Ocean Data For Ocean Stewardship,Canada,1
3555,21532,Commitment By Canary Islands And Their Marine Environments,Spain,1
3556,21536,Sustainable Planet Ocean,Global,1
3557,21548,Blue Forests Project,Global,1
3558,21552,Decent Work In The Fishing Sector,Global,1
3559,21556,Achieving Decent Work For Seafarers,Global,1
3560,21560,Saintrengthening The Blue Economy Platform For Sustainable Development Of The Blue Spaces In Kenya,Kenya,1
3561,21568,Blue Fee For Coastal And Marine Resource Sustainable Management In The Republic Of The Marshall Islands,Marshall Islands,1
3562,21572,Participation In The Fisheries Forum Agency Vessel Monitoring Scheme And Broader Cooperation,Marshall Islands,1
3563,21576,"Education, Training And Capacity Building",Global,1
3564,21580,Implementing Outcomes From Rmis 1St National Ocean Symposium,Marshall Islands,1
3565,21584,Marine Protected Areas As A Fisheries Management Tool,Global,1
3566,21588,Maintaining And Growing Canadas Independent Fishermen: Policy Implementation And Capacity Development,Canada,1
3567,21592,Having Five New Fisheries Certified Against A Scheme Approved By Gssi In Latin America,Global,1
3568,21596,How Karnataka Coastal Communities Can Solve Marine Debris Issue,India,1
3569,21600,"Raising Awareness On Impacts Of Marine Pollution By Litter In Fortaleza, Brazil",Brazil,1
3570,21604,The Explorers Club Ocean Related Grants,Global,1
3571,21612,World Bank Group Strategy And Sustainable Development Goal 14,Global,1
3572,21616,Establishment Of The National Ocean Office,Vanuatu,1
3573,21620,Promote The Sharing Of Information And Foster Collaboration Among Those Working In And Supporting Ocean Conservation,Global,1
3574,21628,Network Of Marine Protected Areas,Vanuatu,1
3575,21632,National Marine Spatial Plan,Vanuatu,1
3576,21636,Tara Oceans: Research And Outreach Program On Plankton,Global,1
3577,21644,Using Data To Support Womens Rights: Property Markets And Housing Rights Through A Gender Equity Lens,Global,1
3578,21648,"El Compromiso Voluntario Del Programa De Pequeas Donaciones Gef Colombia Es Fortalecer La Capacidad De 14 Organizaciones Comunitarias Para El Manejo Sostenible Y La Proteccin De Los Ecosistemas Marino Costeros, Mediante El Desarrollo Del Ecoturismo Y La P",,1
3579,21652,Clean Up Of Ghost Nets And Plastics In Our Global Ocean Utilizing Existing Maritime Industry Equipment And Adapting It For Major Clean Up Work.,Global,1
3580,21656,"Saintrengthening Research, Training And Education Linkages Towards The Protection Of Jamaicas Marine Resources",Jamaica,1
3581,21660,Morgado Square Marine Managed Area,Papua New Guinea,1
3582,21664,Coral Art - Underwater Living Sculptures,Panama,1
3583,21668,Gift To Our Children! Scaling Up Locally Managed Marine Areas To 100% Of Fiji'S Customary Marine Areas,Fiji,1
3584,21672,Ocean Data Alliance,Global,1
3585,21676,Commitment To International Education Regarding The Major Environmental Issue Of Marine Litter In Our Global Ocean Through Multi-Lingual Visual Media As Well As Continued Lectures.,Global,1
3586,21680,"14.6 - By 2020, Prohibit Certain Forms Of Fisheries Subsidies Which Contribute To Overcapacity And Over-Fishing, Eliminate Subsidies That Contribute To Illegal, Unreported And Unregulated Fishing And Refrain From Introducing New Such Subsidies, Recognizin",Myanmar,1
3587,21684,Water Guardians,Global,1
3588,21688,Increase Awareness On The Importance Of Cetaceans As Guardians Of Healthy And Productive Oceans,Global,1
3589,21692,"14.7 - By 2030, Increase The Economic Benefits To Small Island Developing States And Least Developed Countries From The Sustainable Use Of Marine Resources, Including Through Sustainable Management Of Fisheries, Aquaculture And Tourism",Myanmar,1
3590,21696,Brazilian Alliance For Sustainable Seafood (Bass),Brazil,1
3591,21700,Promocin De Creacin Y Fortalecimiento De Reas Marinas Protegidas En Chile Y Argentina,Argentina,1
3592,21705,Oceania Human Rights Commission And Court Project,Global,1
3593,21711,Human Rights On The Hill International Human And Peoples Rights Law Program,United States,1
3594,21714,The World Team Project: Sustainable Solutions Oceans Opportunities And Small Island States (Sos-Is),Global,1
3595,21717,Partnerships With Sids For Floating Solar Energy At Sea,Global,1
3596,21723,Aloha Aina Associates,United States,1
3597,21726,Care Of The Oceans,Global,1
3598,21729,Rio Acoustics: Developing The Latin American And Caribbean Network For Ocean Acoustics And Acoustical Oceanography,Global,1
3599,21735,Arcs Program - Autonomous Refuse Collection And Shipping,Global,1
3600,21738,Urban Bay: Behavioral Change,,1
3601,21756,Norwegian Ocean Acidification Monitoring Project,,1
3602,21759,Marine Biodiversity Observation Network (Mbon),,1
3603,21762,Guillermo Cuellar,,1
3604,21765,Icos (Marine Community) And Otc,,1
3605,21780,"Marine Conservation, Protection, And Sustainable Use Of Marine Biodiversity And Marine Management For Monitoring, Control And Surveillance (Mcs) Included For Combating Iuu-Fishing And Its Related Fisheries Crime Activities With Community Resilience And Ad",Cambodia,1
3606,21784,Growing Together,,1
3607,21800,Community Based Sea Turtle Conservation In Sri Lanka,,1
3608,21817,Medicines For Malaria Venture,Global,1
3609,21847,Empowering Smallholder Farmers Through Agricultural Extension Ict Tools,Global,1
3610,21853,"Empowering Artisan Refugees With Vocational Training, Business Education, And Access To International Markets",,1
3611,21879,Platform For Agricultural Risk Management,,1
3612,21889,Establish The Local Environmental Observer (Leo) Network In All Oceans And Along All Of The World'S Coastlines Within 5 Years,Global,1
3613,21894,Seabird Conservation Monitoring And Predator Removal,,1
3614,21902,Sport2Clean Education Environment,,1
3615,21912,Dairy Development Indonesia,,1
3616,21917,Aquaconnect - A Mobile App Based Market Place To Provide Access To Aqua Farmers To Marine Resources And Markets,,1
3617,21922,Bloom Commits To Helping Governments Categorize And Analyze Their Fisheries Subsidies Data,Global,1
3618,21942,Living Water Partnership,,1
3619,21961,Promote Better Understanding And Advocacy On The Organic Linkages Between Oceans And Mountains,,1
3620,21966,Implementation Of Relevant Provision Of Unclos,,1
3621,21971,Workshop On Seafood Products Safety And Quality,,1
3622,21996,Sensitizing And Empowering Ayawaso Communities To Eradicate Poverty In Other To Achieve The Sdg Goal 1,,1
3623,22021,Shared Canadian Curriculum In Family Medicine,,1
3624,22056,Sino-Dutch Dairy Development Centre,,1
3625,22061,Dairy Development Programme In Nigeria,,1
3626,22076,Dairy Development Programme In Indonesia,,1
3627,22086,Rese: The Environ Truck,,1
3628,22111,A Blueprint For Re-Building Fisheries,Global,1
3629,22131,"Compliance, Monitoring And Enforcement.",,1
3630,22141,Sustainable Tourism Education And Demonstration,Global,1
3631,22161,Expedition 7Eme Continent : Scientific Expedition And Research In South Atlantic,,1
3632,22171,Sdg Bay Area,United States,1
3633,22186,Equals: The Global Partnership For Gender Equality In The Digital Age,,1
3634,22196,Modern Innovative Strategy: The Technology Of Food And Industrial Products Treatment For The Maintenance Of Sustainable Development,,1
3635,22206,"Saintrengthening Fisheries Governance And States Capacities To Prevent, Deter And Eliminate Illegal, Unreported And Unregulated Fishing",,1
3636,22216,Somalia And Yemen Development Programme (Sydp) On Banking And Artisanal Fisheries,,1
3637,22226,Technical Assistance On Issues Related To Market Access And Trade-Related Aspects,,1
3638,22237,To Increase Economic Benefits To Sids Through The Blue Growth Initiative,,1
3639,22245,Panorama - Solutions For A Healthy Planet,,1
3640,22257,Carbon Dioxide In The Atmosphere And Oceans Acidification,,1
3641,22265,Seafdec Initiatives Toward Sustainable Development Of Fisheries In Asean Region,,1
3642,22281,Cap-Net Undp,,1
3643,22285,Educating And Empowering Women And Girls For Turn Around (Ee4Wags),,1
3644,22305,"The Contemporary University Of The Americas Is Located In Morelia City, Michoacan State, Mexico And Is Offering A Doctorate In Educational Science And A Group Of Students Are Doing Their Thesis On",,1
3645,22325,Dairy Hubs Bangladesh,,1
3646,22353,Creating Electronic Ecowas With Global University System,Global,1
3647,22357,Mainstreaming Education For Sustainable Development,,1
3648,22365,Industrial Ecology And Green Economy,,1
3649,22381,Objectif 2030,,1
3650,22389,Aviation Partnerships For Sustainable Development,Global,1
3651,22393,The Pact For Social Transformation In The Aids Response,,1
3652,22409,Geneva Tsinghua Initiative For The Sustainable Development Goals,Global,1
3653,22414,Batumi Initiative On Green Economy (Big-E),Global,1
3654,22422,"Promoting The Concept Of Education For Sustainable Development Rights (Esdr), By Assessing The Perceived Role Of Women In Impacting Positively The Attainment Of The Sustainable Development Goals, Establishing A Professional Leadership Course In (Esdr) And",Global,1
3655,22426,"Next 100 Years Of Goodwill San Francisco, San Mateo And Marin",,1
3656,22446,"Environment And Sustainable Development Initiative, University Of Arizona",United States,1
3657,22450,Restoring Dying And Degraded Coral Reefs,Global,1
3658,22471,Achieving Sdg 3 And 4 Through A Collaborative Effort,,1
3659,22493,Knipbio Meal To Support Sustainable Aquaculture Practices,,1
3660,22501,Delivering Healthy Futures In Eastern Drc,,1
3661,22525,Benchmarking Brazil Program,,1
3662,22581,Museum Partnerships For Future Earth,,1
3663,22605,Saintop The Crash Partnership,,1
3664,22608,New Ways Center For Sustainable Development,Global,1
3665,22613,The African Cultural Exchange Partner Program,,1
3666,22623,Cesapu - Centro De Salud Pblica,,1
3667,22633,La Agenda Comun: Rumbo Al 2030,,1
3668,22673,Sdf Initiatives Foundation,Global,1
3669,22688,"Unitednationsplay, A Multipurpose Entertainment And Media Instrument For Community Outreach For United Nations",,1
3670,22720,Sustainable Development Initiatives (Sdi Projects),,1
3671,22752,Poltica Nacional De Humedales,,1
3672,22758,Poltica Nacional De Costas Y Mares,,1
3673,22785,Youth Initiative For Empowering Leadership And Development (Yield),India,1
3674,22817,Responsible And Sustainable Aquaculture Practices For Fiji And Pacific Islands Enabling Food Security And Natural Resource Preservation,,1
3675,22825,Skill Enhancement Of Youth For Employability And Teacher Training At Rural And Semi-Urban Locations In India,,1
3676,22853,Plugandplay; Solar Cooling And District Cooling,,1
3677,22865,Herstory Initiative,Global,1
3678,22873,United Nations Association-Usa Genun Network,,1
3679,22985,Equal Pay International Coalition (Epic),,1
3680,22993,Women'S Empowerment As Refugees And Idps,,1
3681,22999,Responsible Futures,,1
3682,23013,Partnership For Sustainability Education,,1
3683,23057,Unesco Chair In Community Based Research And Social Responsibility In Higher Education,Global,1
3684,23067,Ocean Literacy Campaign In Bangladesh: School Project,Bangladesh,1
3685,23073,Refugee Integration Organisation (Rio),,1
3686,23092,Classroomlibrary Project.,,1
3687,23111,The Spotlight Initiative,,1
3688,23115,Gavi - The Vaccine Alliance,,1
3689,23127,"Monitoring And Regabilitation Of Ha. Kelaa House Reef, Maldives",,1
3690,23132,Launch Of Local Parliaments Network In Sdgs,Argentina,1
3691,23138,Youth4South Video Contest,Global,1
3692,23155,Pacific Green Business Centre,,1
3693,23159,Global Action Programme On Food Security And Nutrition In Small Island Developing States (Sids),,1
3694,23163,Partnership Between Iom And The Ocean And Climate Platform (Ocp),,1
3695,23171,Commonwealth Climate Finance Access Hub,,1
3696,23175,Platform On Disaster Displacement,Global,1
3697,23179,Universal Diploma In Sustainable Development (Udsd),,1
3698,23205,First Robotics Udem Sdg Alliance,Mexico,1
3699,23220,"Optimus - (Open Tools, Integrated Modelling And Upskilling For Sustainable-Development)",Global,1
3700,23230,Protect Maabaidhoo Kaoru (Wet Land) Project - Led By Women'S Development Committee,,1
3701,23237,Mangrove Partnership Reporting Online Platform,,1
3702,23253,The Story Of Foundation,Global,1
3703,23266,Science To Support Sdg-14 Goals,,1
3704,23282,Posco Steel Village Sdgs Initiative,,1
3705,23290,Mapting,Global,1
3706,23302,Egypt Universal Health SystemEgypt Uhs,,1
3707,23310,Australian Marine Debris Initiative,,1
3708,23326,Remote Emergency And Primary Care Services In Nepal (Repsin),Nepal,1
3709,23341,"Gaza Urban And Peri-Urban Agriculture Platform (Gupap), A Space Towards Agricultural Policies To Enhance Resilience And Sustainability",,1
3710,23352,Project Education - Equity In Education Across Borders And Equality In Education Across Genders,Global,1
3711,23358,Cj Logistics Senior Parcel Delivery Service,South Korea,1
3712,23362,Global Alliance Of Ngos For Road Safety,,1
3713,23390,"Climate Change Mitigation, Adaption, Impact Reduction And Crate Early Warning",,1
3714,23398,Ecotourism With Homestay Accommodation In Sri Lanka,Sri Lanka,1
3715,23428,Sustainable Antioquia,Global,1
3716,23433,Mangrove Of My Heart - Manglar De Mi Corazn,,1
3717,23461,The Future We Want - Report,,1
